"","X","MachineID","MachineModel","ServicePeriod","No.Replacements","No.schservice","No.Repairs","mean_Compreplaced","min_Compreplaced","max_Compreplaced","mean_schrepair","min_schrepair","max_schrepair","mean_comprepair","min_comprepair","max_comprepair","error2","error3","error4","error5","error1","Noaction_Errors","Range_Sensor1_Noerror","Mean_Sensor1_Noerror","Range_Sensor2_Noerror","Mean_Sensor2_Noerror","Range_Sensor3_Noerror","Mean_Sensor3_Noerror","Range_Sensor4_Noerror","Mean_Sensor4_Noerror","Range_Sensor1_error2","Mean_Sensor1_error2","Range_Sensor2_error2","Mean_Sensor2_error2","Range_Sensor3_error2","Mean_Sensor3_error2","Range_Sensor4_error2","Mean_Sensor4_error2","Range_Sensor1_error3","Mean_Sensor1_error3","Range_Sensor2_error3","Mean_Sensor2_error3","Range_Sensor3_error3","Mean_Sensor3_error3","Range_Sensor4_error3","Mean_Sensor4_error3","Range_Sensor1_error4","Mean_Sensor1_error4","Range_Sensor2_error4","Mean_Sensor2_error4","Range_Sensor3_error4","Mean_Sensor3_error4","Range_Sensor4_error4","Mean_Sensor4_error4","Range_Sensor1_error5","Mean_Sensor1_error5","Range_Sensor2_error5","Mean_Sensor2_error5","Range_Sensor3_error5","Mean_Sensor3_error5","Range_Sensor4_error5","Mean_Sensor4_error5","Range_Sensor1_error1","Mean_Sensor1_error1","Range_Sensor2_error1","Mean_Sensor2_error1","Range_Sensor3_error1","Mean_Sensor3_error1","Range_Sensor4_error1","Mean_Sensor4_error1","Max_Occuring_error","Max_replaced_Comp","Max_service_comp","error2._NO.Comp_replacements","error3._NO.Comp_replacements","error4._NO.Comp_replacements","error5._NO.Comp_replacements","error1._NO.Comp_replacements"
"925",925,"MID11775","model2",6,10,2,17,37.375,15,75,30,30,30,34.57142857,15,75,4,4,3,1,3,1,116.4353,170.985309451181,422.4812,445.029375821978,88.49566,101.134647413427,39.91225,40.3975576522065,40.3487,176.051275,208.6543,395.74815,22.6075,94.1056425,17.88579,37.1457,40.3487,176.445625,173.2502,386.897125,51.1675,101.2456425,22.21937,34.659735,22.8087,173.161133333333,69.3804,471.1684,18.3132,123.149766666667,15.67347,39.32219,0,151.7504,0,342.2741,0,89.38348,0,27.30514,18.4818,190.355033333333,175.0332,401.666,35.7697,102.478733333333,9.06495,34.6855366666667,"error2, error3","Component1","Component1, Component3",5,5,3,0,4
"926",926,"MID11776","model4",6,3,2,26,127.5,30,225,0,0,0,24.9,15,93,3,2,1,0,2,2,121.5507,170.569943853073,453.5991,446.260290317341,88.76528,100.718812786107,43.88921,40.3017000849575,27.5469,170.3048,87.7587,390.2836,24.55988,96.37678,7.00712,41.47394,27.5469,170.83395,87.7587,387.88665,10.0552,89.86602,6.28426,42.76227,0,158.1503,0,425,0,108.1092,0,36.74908,121.5507,170.569943853073,453.5991,446.260290317341,88.76528,100.718812786107,43.88921,40.3017000849575,51.6629,200.07355,72.3630000000001,482.5819,11.84218,100.01271,7.23777,38.756405,"error2","Component2","Component2, Component3",2,2,0,0,1
"927",927,"MID11777","model3",5,6,3,18,63,30,150,426,426,426,27.5625,15,51,4,4,0,0,5,3,125.1985,170.756762017248,426.9702,445.364909161355,84.71887,100.649607264092,38.76355,40.3081199100112,41.8619,163.708775,38.3285,367.26495,29.43888,104.954725,9.56368,37.92576,41.8619,163.708775,38.3285,367.26495,29.43888,104.954725,9.56368,37.92576,125.1985,170.756762017248,426.9702,445.364909161355,84.71887,100.649607264092,38.76355,40.3081199100112,125.1985,170.756762017248,426.9702,445.364909161355,84.71887,100.649607264092,38.76355,40.3081199100112,39.4799,178.23344,161.5022,455.98816,36.73206,109.812056,7.69889,40.32167,"error1","Component2","Component1, Component3, Component4",4,4,0,0,2
"928",928,"MID11778","model3",6,2,2,26,105,105,105,0,0,0,22.65,15,93,4,2,1,0,0,3,112.8107,170.471289918801,387.5147,447.226243222986,92.32418,100.948426759525,42.30684,40.2691491817614,24.5462,161.009125,113.7243,358.4965,15.81439,97.0754325,11.91083,37.9151775,2.12190000000001,167.51195,19.6559,320.45045,9.81791999999999,92.73357,4.64138,41.98489,0,163.3591,0,406.6049,0,99.81676,0,46.35491,112.8107,170.471289918801,387.5147,447.226243222986,92.32418,100.948426759525,42.30684,40.2691491817614,112.8107,170.471289918801,387.5147,447.226243222986,92.32418,100.948426759525,42.30684,40.2691491817614,"error2","Component2","Component1, Component4",2,2,0,0,0
"929",929,"MID11779","model4",5,3,3,31,75,75,75,213,30,396,26.55,15,150,2,1,0,0,3,1,130.0384,170.757716477202,425.1798,447.169111592755,99.02286,100.819605462836,40.13934,40.2568782410993,4.7071,175.89585,115.4444,396.557,8.82289,99.575655,4.26574,39.91662,0,173.5423,0,338.8348,0,103.9871,0,37.78375,130.0384,170.757716477202,425.1798,447.169111592755,99.02286,100.819605462836,40.13934,40.2568782410993,130.0384,170.757716477202,425.1798,447.169111592755,99.02286,100.819605462836,40.13934,40.2568782410993,23.4896,190.272266666667,102.4125,437.522266666667,14.18727,98.4747166666667,4.58979,38.13407,"error1","Component1","Component1, Component3, Component4",1,1,0,0,2
"930",930,"MID11780","model4",6,3,0,27,112.5,105,120,0,0,0,22.63157895,10,90,0,1,0,0,6,4,129.8533,170.997439510184,420.3965,447.614353692365,91.56233,100.700634069724,50.87632,40.2648703923529,129.8533,170.997439510184,420.3965,447.614353692365,91.56233,100.700634069724,50.87632,40.2648703923529,0,165.1907,0,513.6146,0,99.20043,0,36.03212,129.8533,170.997439510184,420.3965,447.614353692365,91.56233,100.700634069724,50.87632,40.2648703923529,129.8533,170.997439510184,420.3965,447.614353692365,91.56233,100.700634069724,50.87632,40.2648703923529,59.1868,178.696766666667,158.086,427.065066666667,19.40792,95.299975,10.40897,39.662665,"error1","Component1","None",0,0,0,0,3
"931",931,"MID11781","model3",5,2,1,30,240,240,240,0,0,0,21,15,60,2,2,0,0,2,3,117.6292,170.770200649594,444.1363,447.452527870081,87.43521,100.860307931293,50.28884,40.3415610643348,9.61959999999999,160.4398,54.4572,353.7868,5.75467,97.767765,16.39393,35.588155,5.07859999999999,162.7103,138.2717,395.69405,9.11737000000001,99.449115,8.19965,39.685295,117.6292,170.770200649594,444.1363,447.452527870081,87.43521,100.860307931293,50.28884,40.3415610643348,117.6292,170.770200649594,444.1363,447.452527870081,87.43521,100.860307931293,50.28884,40.3415610643348,45.9199,155.16815,43.7875,453.34835,4.4038,102.2094,1.28293,37.858795,"error1, error2, error3","Component1, Component2","Component1",1,1,0,0,1
"932",932,"MID11782","model1",6,5,2,20,45,15,90,0,0,0,31.06666667,15,120,2,1,2,1,2,2,121.4872,170.817114582032,419.9296,446.766117793328,100.53945,101.255269816319,41.01507,40.2994090203674,2.108,174.6827,93.4689,397.20085,1.79679999999999,106.1653,3.02366,38.95845,0,173.6287,0,350.4664,0,107.0637,0,37.44662,55.7655,179.15525,186.9796,450.4051,11.5131,110.13365,2.50765999999999,47.89585,0,183.5107,0,476.8156,0,129.0306,0,35.93535,15.5173,185.91455,41.1712,429.6867,4.92609,99.111555,2.79473,43.435135,"error1, error2, error4","Component1, Component3","Component2, Component3",1,1,2,0,2
"933",933,"MID11783","model4",5,5,0,27,56.25,30,105,0,0,0,23.35,15,75,4,4,0,0,2,1,110.3094,170.623991629185,443.6144,444.987236881559,83.89346,100.530403823088,42.77931,40.269158818091,20.5261,174.92415,101.7676,361.426625,24.95613,101.07151,11.67338,41.3821875,20.5261,174.92415,101.7676,361.426625,24.95613,101.07151,11.67338,41.3821875,110.3094,170.623991629185,443.6144,444.987236881559,83.89346,100.530403823088,42.77931,40.269158818091,110.3094,170.623991629185,443.6144,444.987236881559,83.89346,100.530403823088,42.77931,40.269158818091,0.88730000000001,174.85535,38.6269,466.71035,10.50082,99.28599,8.8252,45.89949,"error2, error3","Component2","None",4,4,0,0,1
"934",934,"MID11784","model3",5,6,0,19,60,30,90,0,0,0,32.4,15,111,5,7,2,0,4,6,121.5337,170.867699837439,409.5351,445.227648368138,98.54486,100.791420300113,38.6848,40.221695815931,19.9462,168.94046,86.7494,374.55422,20.32472,92.507536,12.03081,38.152112,27.7148,173.570485714286,164.3449,400.4826,23.55418,89.2060657142857,12.03081,38.52327,11.9452,170.8253,42.8674,404.1121,6.91851,99.439645,6.58377,41.370925,121.5337,170.867699837439,409.5351,445.227648368138,98.54486,100.791420300113,38.6848,40.221695815931,54.311,189.0155,168.0429,476.116225,32.61857,98.4033425,15.14121,41.5217925,"error3","Component2","None",5,5,0,0,1
"935",935,"MID11785","model4",6,3,3,17,82.5,75,90,259,30,488,30.53333333,15,98,2,4,0,0,2,2,113.0942,170.626236131934,427.0526,447.210314417791,85.58926,100.754642485007,41.10105,40.2525413043478,50.4916,177.2824,87.9228,344.8102,40.5636,122.8157,0.214030000000001,42.693445,50.4916,168.7991,193.5116,405.106125,42.8043,113.446925,5.5543,43.3724175,113.0942,170.626236131934,427.0526,447.210314417791,85.58926,100.754642485007,41.10105,40.2525413043478,113.0942,170.626236131934,427.0526,447.210314417791,85.58926,100.754642485007,41.10105,40.2525413043478,10.6019,180.27845,1.55510000000004,518.92075,2.44282,96.08482,2.03787,37.939665,"error3","Component2","Component1, Component2, Component3",2,2,0,0,1
"936",936,"MID11786","model4",5,4,2,26,50,30,60,457,457,457,27.05555556,15,112,4,3,0,0,2,2,130.5118,170.703756071964,481.9481,447.527488318341,88.97813,100.655607818591,41.8299,40.3546924137931,27.9496,171.85245,191.0603,402.085625,17.38912,103.536945,13.09457,44.876335,15.5706,166.9509,50.0961,362.602133333333,17.38912,103.894926666667,13.09457,44.23022,130.5118,170.703756071964,481.9481,447.527488318341,88.97813,100.655607818591,41.8299,40.3546924137931,130.5118,170.703756071964,481.9481,447.527488318341,88.97813,100.655607818591,41.8299,40.3546924137931,3.12050000000002,163.53605,20.2544,429.8397,6.2029,117.02745,6.05562,39.57416,"error2","Component2","Component1",3,3,0,0,1
"937",937,"MID11787","model3",5,4,1,27,75,15,135,0,0,0,23.35,15,75,2,2,2,1,4,4,125.4015,170.903462042245,400.5195,447.382842044744,91.85034,100.69576255718,40.0356,40.3026831896013,1.01520000000002,195.8643,42.9685,300.40685,13.11214,93.05975,0.221409999999999,37.848355,1.01520000000002,195.8643,42.9685,300.40685,13.11214,93.05975,0.221409999999999,37.848355,12.5358,162.4726,62.1743,429.95415,8.72799999999999,117.1386,6.04651,35.911495,0,173.5183,0,504.1938,0,97.11259,0,46.59152,13.277,177.36715,104.972,478.26865,16.46139,103.0048025,10.87948,46.42382,"error1","Component1, Component2","Component1",2,2,0,0,2
"938",938,"MID11788","model3",5,5,3,26,90,60,120,488,488,488,25.68421053,15,135,3,2,1,1,4,4,125.6041,171.227392564359,432.435,446.286787103224,94.82984,100.683988365409,40.71354,40.2685373606598,50.041,173.261766666667,74.0021,369.1707,13.96362,103.031126666667,15.07827,43.60589,50.041,174.4946,47.0554,352.3459,9.97442000000001,100.03899,15.07827,44.881265,0,173.7362,0,440.9593,0,110.614,0,34.63943,0,190.0343,0,485.1463,0,99.89572,0,35.2983,28.0889,195.25325,166.8451,455.89245,25.59418,95.548635,17.0892,41.8541925,"error1","Component1","Component2",3,3,0,0,4
"939",939,"MID11789","model3",6,5,1,23,60,15,135,0,0,0,25.84210526,15,75,5,4,1,0,5,7,116.5475,170.917900162541,410.5458,446.58962288072,85.18292,100.65225932108,42.68156,40.3188685408852,30.4731,182.33104,168.2339,373.05862,13.63309,100.427518,7.79712,40.175682,16.5327,185.55505,225.5386,377.22135,5.33868,97.193145,7.78618,40.535725,0,191.6422,0,466.034,0,101.9821,0,43.23379,116.5475,170.917900162541,410.5458,446.58962288072,85.18292,100.65225932108,42.68156,40.3188685408852,29.86,189.1289,83.5498,482.74088,38.34236,96.06036,15.19515,40.394578,"error1, error2","Component2","Component4",3,3,0,0,2
"940",940,"MID11790","model4",6,4,3,25,75,30,135,30,30,30,27.77777778,15,90,5,3,1,0,2,4,122.4478,170.780212196951,459.1862,446.583139790052,84.04289,100.837350773557,42.78861,40.2917366470882,50.8535,170.78544,129.5408,437.66118,24.9578,102.949596,6.17959,38.074082,35.3049,161.627366666667,129.5408,409.419633333333,19.4005,100.359833333333,1.38379,38.57616,0,177.3469,0,532.7731,0,111.9024,0,42.00221,122.4478,170.780212196951,459.1862,446.583139790052,84.04289,100.837350773557,42.78861,40.2917366470882,21.2359,179.72565,26.538,475.0124,3.12466000000001,86.81889,10.53087,38.571185,"error2","Component2","Component3",3,3,0,0,1
"941",941,"MID11791","model4",5,2,2,20,150,150,150,273,273,273,37.71428571,15,135,2,2,0,0,0,0,126.5641,170.824346091409,421.5099,446.711471553447,92.62879,100.628667019231,47.45278,40.2787149400599,9.28979999999999,178.4064,40.3244,447.0742,3.05600000000001,88.91932,11.56222,30.51525,9.28979999999999,178.4064,40.3244,447.0742,3.05600000000001,88.91932,11.56222,30.51525,126.5641,170.824346091409,421.5099,446.711471553447,92.62879,100.628667019231,47.45278,40.2787149400599,126.5641,170.824346091409,421.5099,446.711471553447,92.62879,100.628667019231,47.45278,40.2787149400599,126.5641,170.824346091409,421.5099,446.711471553447,92.62879,100.628667019231,47.45278,40.2787149400599,"error2, error3","Component2","Component2",2,2,0,0,0
"942",942,"MID11792","model1",5,7,1,19,50,15,90,0,0,0,31.05882353,15,123,4,3,4,0,0,1,121.6594,170.611654411397,387.241,446.695118707823,88.06613,101.382042435641,42.95748,40.3426175693577,22.8643,181.3148,117.0413,415.273825,30.57963,98.7895125,14.79041,40.24415,22.8643,184.086,93.1180000000001,400.934333333333,30.57963,98.7229566666667,14.79041,39.4631666666667,22.2544,169.1963,27.7365,424.603425,37.1888,132.7131,9.67305,43.084275,121.6594,170.611654411397,387.241,446.695118707823,88.06613,101.382042435641,42.95748,40.3426175693577,121.6594,170.611654411397,387.241,446.695118707823,88.06613,101.382042435641,42.95748,40.3426175693577,"error2, error4","Component3","Component4",3,3,4,0,0
"943",943,"MID11793","model2",5,5,2,22,65,60,75,396,396,396,26.36842105,15,120,0,1,3,1,2,2,136.8713,170.730629310345,431.6742,448.176097301349,91.17235,101.256344410295,43.92344,40.3075629697651,136.8713,170.730629310345,431.6742,448.176097301349,91.17235,101.256344410295,43.92344,40.3075629697651,0,164.6364,0,395.5412,0,83.41589,0,35.65826,28.2289,182.779633333333,12.9251,437.415233333333,39.1495,122.723633333333,5.31402000000001,41.3474666666667,0,166.4419,0,446.6176,0,91.40191,0,40.39784,18.1614,179.1919,37.8765,449.99665,35.3958,110.1817,3.1988,42.8081,"error4","Component3","Component1, Component3",0,0,4,0,3
"944",944,"MID11794","model2",6,7,0,22,51,15,120,0,0,0,28,15,75,2,3,4,0,2,2,120.5898,171.237658835291,448.2781,447.755465896026,95.36428,101.217703957761,41.18458,40.403730776056,26.8781,194.72615,117.5315,379.90345,5.75920000000001,107.5122,8.44031,38.543955,42.6861,184.977133333333,117.5315,394.0905,15.17896,103.412413333333,8.44031,39.50999,21.0062,180.606625,122.9835,489.9604,40.51335,123.3373375,4.41536,41.743725,120.5898,171.237658835291,448.2781,447.755465896026,95.36428,101.217703957761,41.18458,40.403730776056,30.9003,175.85465,60.5549,437.45965,37.48181,109.873395,14.62159,36.658045,"error4","Component3","None",2,2,4,0,3
"945",945,"MID11795","model2",6,8,1,22,40.71428571,15,90,0,0,0,24.84210526,15,75,4,2,7,0,5,7,130.2616,171.203221391043,471.6878,446.262006304729,86.51411,101.404838243683,40.97178,40.2875977808356,43.4455,162.355975,223.6731,440.827825,28.21946,101.94941,6.41152,42.3801275,26.1642,175.2545,160.5045,397.76495,11.47376,94.80632,6.41152,42.23398,27.7474,163.877157142857,166.9293,444.254214285714,43.84404,120.25238,6.5904,39.08875,130.2616,171.203221391043,471.6878,446.262006304729,86.51411,101.404838243683,40.97178,40.2875977808356,61.4482,169.66236,145.0325,443.57352,17.58024,99.140314,12.04342,40.035438,"error4","Component3","Component2",2,2,4,0,2
"946",946,"MID11796","model3",6,4,0,22,67.5,15,120,0,0,0,27.125,15,89,3,2,0,0,3,2,117.124,171.043353316677,478.8634,447.426594615865,105.9468,101.092862763273,50.21745,40.3359955178014,48.4745,177.3087,255.098,393.133233333333,15.26376,107.703046666667,10.71878,41.1210666666667,28.9651,188.63935,79.4807,321.34735,15.26376,106.97032,10.71878,40.08132,117.124,171.043353316677,478.8634,447.426594615865,105.9468,101.092862763273,50.21745,40.3359955178014,117.124,171.043353316677,478.8634,447.426594615865,105.9468,101.092862763273,50.21745,40.3359955178014,36.148,190.834233333333,87.4904,410.114566666667,21.23416,103.524626666667,14.69965,38.98974,"error1, error2","Component1, Component2","None",3,3,0,0,3
"947",947,"MID11797","model3",6,4,0,27,75,30,120,0,0,0,23.05555556,10,105,2,2,1,0,5,4,135.077,171.07058184204,416.453,446.38334460135,110.81789,100.82582356036,45.50106,40.2786817833042,20.0419,156.64355,121.2387,400.61585,5.0095,96.79259,3.16284,41.91931,20.0419,156.64355,121.2387,400.61585,5.0095,96.79259,3.16284,41.91931,0,177.0927,0,316.6177,0,79.50915,0,42.76131,135.077,171.07058184204,416.453,446.38334460135,110.81789,100.82582356036,45.50106,40.2786817833042,34.2925,174.516,91.0304,413.35704,26.27142,98.479714,23.10853,44.007882,"error1","Component1, Component2","None",2,2,0,0,2
"948",948,"MID11798","model1",5,7,1,21,40,15,90,0,0,0,25.73684211,15,99,3,4,3,0,2,2,123.2634,170.622208536433,424.7897,447.699744381952,106.20663,101.059149245094,45.13008,40.3963131621047,38.6382,174.409433333333,181.3433,378.873366666667,16.76465,103.658683333333,11.3942,44.71764,46.3204,168.129675,239.7058,415.644675,16.76465,102.37708,17.36355,42.0199525,27.0346,160.769433333333,112.8003,453.5714,22.6356,131.6056,19.66842,38.2317233333333,123.2634,170.622208536433,424.7897,447.699744381952,106.20663,101.059149245094,45.13008,40.3963131621047,20.6703,194.33975,20.1969,456.03385,11.11609,94.326175,0.0280100000000019,44.132685,"error3","Component2, Component3","Component4",3,3,3,0,1
"949",949,"MID11799","model4",5,8,1,22,48.16666667,30,75,0,0,0,27.31578947,9,180,7,5,1,0,3,4,126.0649,170.7705712875,397.0218,446.7639947375,89.97997,100.9680764875,40.19363,40.28155489125,48.5841,186.953014285714,156.5216,412.151657142857,27.74402,95.7490714285714,12.55768,41.77419,44.6457,187.39392,151.2402,402.47242,27.74402,95.919112,9.15801,43.77348,0,191.0816,0,409.742,0,100.1378,0,41.56718,126.0649,170.7705712875,397.0218,446.7639947375,89.97997,100.9680764875,40.19363,40.28155489125,40.2205,186.285133333333,48.9712,445.291533333333,38.08957,89.0507366666667,17.58088,43.40612,"error2","Component2","Component3",6,6,0,0,3
"950",950,"MID11800","model4",6,6,1,29,63,15,90,0,0,0,21.42857143,15,90,4,4,0,1,3,2,118.8324,170.726801424644,379.8413,446.226395126218,85.03998,100.606963966508,40.2523,40.3002915933517,36.7585,172.039525,95.6532,369.626,27.01893,98.644795,5.56061,42.0123,36.7585,172.039525,95.6532,369.626,27.01893,98.644795,5.56061,42.0123,118.8324,170.726801424644,379.8413,446.226395126218,85.03998,100.606963966508,40.2523,40.3002915933517,0,190.7848,0,432.6859,0,96.5708,0,42.5425,54.2179,179.852466666667,154.2142,430.2487,22.25321,88.3694533333333,7.39975,38.1111866666667,"error2, error3","Component2","Component4",4,4,0,0,2
"951",951,"MID11801","model3",6,5,0,27,56.25,45,75,0,0,0,24,15,105,4,3,0,0,5,4,135.9303,170.662912448444,397.2047,446.625591176103,90.88493,100.408831329834,40.22888,40.3224711486064,21.1109,183.6601,220.3194,413.220425,16.72295,101.06331,6.351,40.70926,21.1109,180.8803,140.2745,380.897766666667,16.72295,99.5389133333333,6.22866,41.3771133333333,135.9303,170.662912448444,397.2047,446.625591176103,90.88493,100.408831329834,40.22888,40.3224711486064,135.9303,170.662912448444,397.2047,446.625591176103,90.88493,100.408831329834,40.22888,40.3224711486064,73.6401,178.68912,186.0853,398.57524,41.44195,102.597696,13.71257,38.781856,"error1","Component2","None",3,3,0,0,2
"952",952,"MID11802","model2",6,11,0,17,34.55555556,15,75,0,0,0,32.21428571,15,106,2,3,6,0,3,2,137.787,171.206300325041,402.1957,447.585490098762,109.69873,101.402358228529,38.94403,40.3300197912239,19.0865,178.79565,10.5698,360.2003,5.51355000000001,93.575885,0.612720000000003,36.67097,26.304,173.208733333333,28.0831,367.7997,16.50499,98.1586233333333,0.785020000000003,36.8305233333333,35.2665,172.549133333333,166.8089,470.669716666667,71.06971,121.768848333333,7.38807,36.83345,137.787,171.206300325041,402.1957,447.585490098762,109.69873,101.402358228529,38.94403,40.3300197912239,21.0602,203.061233333333,90.6965,415.7336,4.1613,112.661766666667,13.20149,39.20688,"error4","Component3","None",2,2,6,0,4
"953",953,"MID11803","model1",5,8,0,25,30,15,60,0,0,0,20.80952381,15,62,4,4,2,0,3,0,114.2454,170.579385226847,432.1148,446.806902787152,85.90359,100.850333685789,42.9421,40.3148151343582,37.2496,173.913575,91.5714,382.77345,7.82298,99.8501575,13.80908,36.484295,37.2496,173.913575,91.5714,382.77345,7.82298,99.8501575,13.80908,36.484295,17.9302,174.1346,119.0874,483.5556,11.9614,134.4814,5.8478,37.45741,114.2454,170.579385226847,432.1148,446.806902787152,85.90359,100.850333685789,42.9421,40.3148151343582,25.8938,185.2245,117.9122,429.612266666667,16.18305,96.8183166666667,19.16581,40.1679233333333,"error2, error3","Component2","None",4,4,2,0,3
"954",954,"MID11804","model4",5,5,2,26,71.25,60,90,30,30,30,26.5,5,90,3,4,2,0,3,5,120.7575,171.14270295,404.1916,446.087033825,85.65853,100.48266946875,40.96672,40.2987926725,20.6437,174.495166666667,205.5236,377.246233333333,22.80414,95.7637666666667,0.921239999999997,44.0171633333333,9.78020000000001,166.03335,159.9897,372.407875,26.76544,99.4696225,4.00992,42.4847,3.28710000000001,177.39665,26.4491,391.45815,3.8882,111.4089,1.70818999999999,48.707795,120.7575,171.14270295,404.1916,446.087033825,85.65853,100.48266946875,40.96672,40.2987926725,23.8183,196.0431,126.6883,419.9554,20.89571,102.860663333333,11.0842,41.92616,"error3","Component1","Component3",2,2,0,0,3
"955",955,"MID11805","model2",5,7,2,22,47.5,15,90,30,30,30,30.3125,15,110,2,2,6,0,0,1,122.4876,170.642690427393,442.0719,445.778299862534,92.60654,101.599728172957,38.56052,40.3099665796051,12.0271,180.91925,76.8578,414.8529,18.34778,92.84761,6.52514,42.06519,12.0271,180.91925,76.8578,414.8529,18.34778,92.84761,6.52514,42.06519,30.7522,172.20385,86.2217,458.527466666667,48.17403,114.246095,11.65221,38.540955,122.4876,170.642690427393,442.0719,445.778299862534,92.60654,101.599728172957,38.56052,40.3099665796051,122.4876,170.642690427393,442.0719,445.778299862534,92.60654,101.599728172957,38.56052,40.3099665796051,"error4","Component3","Component1, Component4",2,2,5,0,0
"956",956,"MID11806","model3",4,4,0,27,65,15,165,0,0,0,19.45,15,45,2,2,3,0,3,4,154.9396,170.664600862284,388.365,446.608147488128,84.34929,100.631054425144,48.37141,40.3644697163209,2.87179999999998,171.7822,20.9887,367.04955,1.91871,94.981185,3.81261,32.914625,2.87179999999998,171.7822,20.9887,367.04955,1.91871,94.981185,3.81261,32.914625,22.4022,170.478133333333,116.8966,462.324833333333,10.95568,92.8188966666667,3.66258000000001,41.9689366666667,154.9396,170.664600862284,388.365,446.608147488128,84.34929,100.631054425144,48.37141,40.3644697163209,52.4603,190.294133333333,156.0731,430.905233333333,15.8309,119.460233333333,3.43208,39.5398366666667,"error1, error4","Component1, Component2","None",2,2,0,0,2
"957",957,"MID11807","model3",4,7,0,20,37.5,15,90,0,0,0,27.33333333,15,90,4,3,0,0,4,1,126.2137,171.341506073482,497.8655,445.457903574106,88.60346,100.892834166458,42.49754,40.2231674593852,26.2067,181.887725,295.172,414.862225,20.76498,97.38239,15.10081,38.8945575,26.2067,180.754133333333,283.3274,380.0889,17.40938,94.7133866666667,10.52995,41.2760433333333,126.2137,171.341506073482,497.8655,445.457903574106,88.60346,100.892834166458,42.49754,40.2231674593852,126.2137,171.341506073482,497.8655,445.457903574106,88.60346,100.892834166458,42.49754,40.2231674593852,31.685,184.400475,105.4224,472.545175,13.5394,99.656035,5.4308,36.158695,"error1, error2","Component1","None",3,3,0,0,4
"958",958,"MID11808","model3",4,6,0,24,54,15,105,0,0,0,25.89473684,12,90,4,5,0,0,3,1,110.4371,170.953123131717,421.2666,445.954367708073,94.18422,100.747869650087,40.76393,40.304687908023,58.5636,169.418975,65.4545,364.73645,9.17743,102.1660175,11.93631,39.37728,58.5636,168.6169,119.6088,379.76218,9.17743,102.640414,13.08875,38.354366,110.4371,170.953123131717,421.2666,445.954367708073,94.18422,100.747869650087,40.76393,40.304687908023,110.4371,170.953123131717,421.2666,445.954367708073,94.18422,100.747869650087,40.76393,40.304687908023,29.6024,183.6618,75.0898,456.0484,13.99492,103.911846666667,6.71608999999999,39.04303,"error3","Component2","None",4,4,0,0,2
"959",959,"MID11809","model2",4,12,0,19,25.90909091,15,60,0,0,0,29.11111111,15,89,5,4,6,0,4,3,130.7509,170.715762401501,442.9041,447.353320412758,99.04588,101.43342502439,39.09671,40.2538685478424,36.8139,178.41644,205.4681,384.64572,43.45009,101.069148,13.05187,41.776668,36.8139,177.169475,205.4681,372.2551,21.47329,94.635935,11.1796,43.2034425,41.2681,163.90475,126.0332,462.179983333333,35.425,123.673933333333,23.63513,41.6832816666667,130.7509,170.715762401501,442.9041,447.353320412758,99.04588,101.43342502439,39.09671,40.2538685478424,40.8077,182.5453,92.4343,430.240875,19.50207,95.45716,2.22924,41.6096325,"error4","Component3","None",4,4,5,0,3
"960",960,"MID11810","model3",5,3,1,32,105,15,195,0,0,0,19.45833333,15,60,2,3,0,0,1,1,118.6692,170.566238071446,473.7844,447.126678416188,92.81606,100.403981202848,45.09952,40.2477247889083,5.7867,164.39845,110.953,368.4014,36.46213,106.074835,0.230609999999999,45.488965,8.43610000000001,166.246033333333,138.7336,396.153766666667,36.46213,108.194923333333,8.73602,42.6153933333333,118.6692,170.566238071446,473.7844,447.126678416188,92.81606,100.403981202848,45.09952,40.2477247889083,118.6692,170.566238071446,473.7844,447.126678416188,92.81606,100.403981202848,45.09952,40.2477247889083,0,167.96,0,399.9832,0,94.40584,0,38.17857,"error3","Component2","Component3",2,2,0,0,1
"961",961,"MID11811","model2",5,8,1,19,45,15,60,0,0,0,30.5625,15,120,3,3,5,0,1,1,122.6302,170.750077643089,411.0011,446.394979130217,101.91692,101.440768740315,44.14713,40.1955581004749,31.8933,169.956566666667,134.1497,370.4748,33.85349,113.83887,5.44439,40.4724933333333,31.8933,169.956566666667,134.1497,370.4748,33.85349,113.83887,5.44439,40.4724933333333,37.3483,174.0788,185.7414,431.03434,30.2499,123.46146,16.2563,38.57421,122.6302,170.750077643089,411.0011,446.394979130217,101.91692,101.440768740315,44.14713,40.1955581004749,0,187.3895,0,466.5091,0,114.6284,0,42.447,"error4","Component3","Component3",4,4,5,0,1
"962",962,"MID11812","model2",4,7,1,20,47.5,15,90,0,0,0,32.4,15,135,4,5,2,0,3,4,117.8514,170.940809526191,434.1689,446.070293274159,96.92785,101.172569289911,44.21034,40.1431267033379,39.3913,171.000125,141.5676,397.399075,23.18416,98.1495225,13.90865,40.4543675,28.8992,171.05688,119.838,400.23984,17.38526,98.315218,9.56813,41.23162,34.9881,166.02645,46.662,448.3991,19.8921,117.04895,1.68646,33.5734,117.8514,170.940809526191,434.1689,446.070293274159,96.92785,101.172569289911,44.21034,40.1431267033379,19.9783,173.424333333333,142.4133,477.093933333333,18.39355,103.29325,0.282469999999996,41.39129,"error3","Component2","Component3",3,3,2,0,2
